,year,생산비 합계,직접생산비,종묘비,비료비,농약비,기타 재료비,수도광열비,농구비,영농시설비,자동차비,노동비,위탁영농비,기타비용,생산관리비,간접생산비,토지용역비,자본용역비,부산물생산비,부산물공제생산비,area
343,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,부산광역시
344,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,서울특별시
345,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,울산광역시
346,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,인천광역시
347,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,전라남도
348,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,전라북도
349,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,제주도
350,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,충청남도
351,2012,1825903,1610467,201418,188872,68292,60670,7202,29948,1826,481,992571,53275,5090,822,215435,152238,63197,154,1825748,충청북도
352,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,강원도
353,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,경기도
354,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,경상남도
355,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,경상북도
356,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,광주광역시
357,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,대구광역시
358,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,대전광역시
359,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,부산광역시
360,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,서울특별시
361,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,울산광역시
362,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,인천광역시
363,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,전라남도
364,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,전라북도
365,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,제주도
366,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,충청남도
367,2013,2157356,1903872,225782,239335,83067,62386,8991,28182,2222,340,1189167,59386,4771,244,253484,178188,75296,158,2157198,충청북도
368,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,강원도
369,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,경기도
370,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,경상남도
371,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,경상북도
372,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,광주광역시
373,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,대구광역시
374,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,대전광역시
375,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,부산광역시
376,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,서울특별시
377,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,울산광역시
378,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,인천광역시
379,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,전라남도
380,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,전라북도
381,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,제주도
382,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,충청남도
383,2014,2137061,1908302,225388,231604,87299,69229,9871,25620,2733,15603,1163917,70812,5824,402,228760,152984,75776,85,2136977,충청북도
384,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,강원도
385,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,경기도
386,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,경상남도
387,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,경상북도
388,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,광주광역시
389,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,대구광역시
390,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,대전광역시
391,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,부산광역시
392,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,서울특별시
393,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,울산광역시
394,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,인천광역시
395,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,전라남도
396,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,전라북도
397,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,제주도
398,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,충청남도
399,2015,2165649,1954795,240451,236131,99377,65400,7868,34388,2759,19278,1184699,56855,7189,401,210854,172997,37857,345,2165303,충청북도
400,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,강원도
401,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,경기도
402,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,경상남도
403,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,경상북도
404,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,광주광역시
405,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,대구광역시
406,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,대전광역시
407,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,부산광역시
408,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,서울특별시
409,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,울산광역시
410,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,인천광역시
411,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,전라남도
412,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,전라북도
413,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,제주도
414,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,충청남도
415,2016,2445486,2219076,234479,240611,131374,78032,8208,22506,2601,12796,1378130,98332,11477,531,226410,186176,40234,3019,2442467,충청북도
416,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,강원도
417,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,경기도
418,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,경상남도
419,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,경상북도
420,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,광주광역시
421,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,대구광역시
422,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,대전광역시
423,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,부산광역시
424,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,서울특별시
425,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,울산광역시
426,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,인천광역시
427,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,전라남도
428,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,전라북도
429,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,제주도
430,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,충청남도
431,2017,2493505,2257806,267124,232688,121607,76496,7349,22756,2697,11567,1397654,108519,8597,752,235699,204168,31531,117,2493387,충청북도
432,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,강원도
433,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,경기도
434,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,경상남도
435,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,경상북도
436,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,광주광역시
437,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,대구광역시
438,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,대전광역시
439,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,부산광역시
440,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,서울특별시
441,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,울산광역시
442,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,인천광역시
443,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,전라남도
444,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,전라북도
445,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,제주도
446,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,충청남도
447,2018,2537446,2307385,233433,256820,115924,75078,8505,26612,4758,12116,1371165,115376,87135,465,230061,197522,32538,0,2537446,충청북도
448,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,강원도
449,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,경기도
450,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,경상남도
451,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,경상북도
452,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,광주광역시
453,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,대구광역시
454,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,대전광역시
455,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,부산광역시
456,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,서울특별시
457,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,울산광역시
458,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,인천광역시
459,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,전라남도
460,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,전라북도
461,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,제주도
462,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,충청남도
463,2019,2533348,2304559,240134,257493,127549,69943,7378,20032,4634,9018,1369916,150036,48029,398,228789,195603,33186,530,2532818,충청북도
